Name,Price,Location,Mileage,URL
2006 Honda civic DX Coupe 2D,"$2,700","Springfield, MA",165K miles,https://www.facebook.com/marketplace/item/331714439912342/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda civic EX Sedan 4D,"$5,800","Yonkers, NY",138K miles,https://www.facebook.com/marketplace/item/3664843580459010/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Honda civic Lx,"$5,800","Bronx, NY",106K miles,https://www.facebook.com/marketplace/item/334014039400085/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Honda civic,"$5,995","East Rutherford, NJ",111K miles,https://www.facebook.com/marketplace/item/1141164970239972/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic,"$5,995","Cranford, NJ",124K miles,https://www.facebook.com/marketplace/item/1495161964438455/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda civic Hybrid Sedan 4D,"$5,500","Scarsdale, NY",148K miles,https://www.facebook.com/marketplace/item/282902764913903/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic LX Sedan 4D,"$5,500","Iselin, NJ",N/A,https://www.facebook.com/marketplace/item/469545562169106/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic LX Sedan 4D,"$4,700","Newark, NJ",127K miles,https://www.facebook.com/marketplace/item/991944239319115/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Honda civic DX Sedan 4D,"$2,300","Paterson, NJ",167K miles,https://www.facebook.com/marketplace/item/1442328226652563/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Honda civic Hybrid Sedan 4D,"$1,500","Plainfield, NJ",125K miles,https://www.facebook.com/marketplace/item/823120593058675/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic,"$3,500","Peekskill, NY",93K miles,https://www.facebook.com/marketplace/item/315310378123230/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda civic LX Sedan 4D,"$4,800","Newark, NJ",117K miles,https://www.facebook.com/marketplace/item/326996557054843/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2003 Honda civic EX Sedan 4D,"$3,500","Bronx, NY",176K miles,https://www.facebook.com/marketplace/item/1677524689446790/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic EX Coupe 2D,"$3,998","Philadelphia, PA",172K miles,https://www.facebook.com/marketplace/item/1163548214660389/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Honda civic DX Sedan 4D,"$1,800","Allentown, PA",164K miles,https://www.facebook.com/marketplace/item/970836127754225/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Honda civic EX Sedan 4D,"$3,500","Yonkers, NY",173K miles,https://www.facebook.com/marketplace/item/2470758059799389/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic LX Sedan 4D,"$5,300","Clifton, NJ",123K miles,https://www.facebook.com/marketplace/item/979173440231765/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Honda civic LX Sedan 4D,"$3,995","Clifton, NJ",180K miles,https://www.facebook.com/marketplace/item/330938320017713/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Honda accord LX Sedan 4D,"$2,500","Jamaica, NY",117K miles,https://www.facebook.com/marketplace/item/1612547499503484/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Honda civic LX Sedan 4D,"$3,000","Fairview, NJ",98K miles,https://www.facebook.com/marketplace/item/346886914683298/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Honda civic DX Sedan 4D,"$5,000","Meriden, CT",123K miles,https://www.facebook.com/marketplace/item/372859239064718/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Honda civic EX Sedan 4D,"$5,500","Yonkers, NY",N/A,https://www.facebook.com/marketplace/item/1126870211922504/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic DX Sedan 4D,"$5,700","Riverhead, NY",N/A,https://www.facebook.com/marketplace/item/1086496705780011/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2003 Honda civic LX Sedan 4D,"$3,800","Poughkeepsie, NY",137K miles,https://www.facebook.com/marketplace/item/1105814200651665/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1998 Honda civic DX Coupe 2D,"$1,350","Elkton, MD",100K miles,https://www.facebook.com/marketplace/item/978621703851610/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic EX Sedan 4D,"$2,000","Garfield, NJ",75K miles,https://www.facebook.com/marketplace/item/458740320051658/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Honda ex,"$3,500","Trenton, NJ",177K miles,https://www.facebook.com/marketplace/item/2114152305620617/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic EX Coupe 2D,"$1,111","Waterbury, CT",111K miles,https://www.facebook.com/marketplace/item/384092447737897/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic DX Sedan 4D,"$3,900","Atlantic City, NJ",142K miles,https://www.facebook.com/marketplace/item/1436966110545643/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Honda civic EX Coupe 2D,"$3,500","Roosevelt, NY",159K miles,https://www.facebook.com/marketplace/item/250834234782825/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Honda civic LX Coupe 2D,"$4,700","Newark, DE",179K miles,https://www.facebook.com/marketplace/item/1194346611929362/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Honda civic Hybrid Sedan 4D,"$2,500","Upper Darby, PA",163K miles,https://www.facebook.com/marketplace/item/731933352350437/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Nissan altima 2.5 SL Sedan 4D,"$3,900","Elizabeth, NJ",169K miles,https://www.facebook.com/marketplace/item/382524541436231/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Infiniti g37x,"$2,800","Reading, PA",74K miles,https://www.facebook.com/marketplace/item/1415785845967781/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Honda civic Hybrid Sedan 4D,"$3,500","Lawrence Twp, NJ",165K miles,https://www.facebook.com/marketplace/item/409618865284321/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Honda civic EX-L Sedan 4D,"$5,400","Philadelphia, PA",139K miles,https://www.facebook.com/marketplace/item/957585705910515/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda accord EX-L Sedan 4D,"$5,200","Linden, NJ",140K miles,https://www.facebook.com/marketplace/item/944356220610817/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Honda fit Sport Hatchback 4D,"$3,950","Bronx, NY",154K miles,https://www.facebook.com/marketplace/item/815440080426264/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Acura rdx,"$2,500","Hartford, CT",180K miles,https://www.facebook.com/marketplace/item/1474461290147455/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda civic EX Sedan 4D,"$6,000","Silver Spring, MD",109K miles,https://www.facebook.com/marketplace/item/750370600302300/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Honda civic LX Sedan 4D,"$3,500","Oxon Hill, MD",160K miles,https://www.facebook.com/marketplace/item/1661404091341906/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Honda civic LX Sedan 4D,"$4,600","Germantown, MD",129K miles,https://www.facebook.com/marketplace/item/1020580979718050/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Honda civic,"$6,800","Philadelphia, PA",N/A,https://www.facebook.com/marketplace/item/256701647525611/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda civic EX-L Sedan 4D,"$6,900","White Marsh, MD",108K miles,https://www.facebook.com/marketplace/item/1619063835516037/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Honda cr-z Coupe 2D,"$6,500","Easton, PA",58K miles,https://www.facebook.com/marketplace/item/1469767953648132/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda cr-z Coupe 2D,"$5,600","Dover, DE",112K miles,https://www.facebook.com/marketplace/item/462401406235102/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Honda accord EX-L Sedan 4D,"$5,499","Corona, NY",151K miles,https://www.facebook.com/marketplace/item/1140402817279212/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Honda civic EX Coupe 2D,"$4,200","Maple Shade, NJ",137K miles,https://www.facebook.com/marketplace/item/950788969725137/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Honda civic,"$5,000","Philadelphia, PA",120K miles,https://www.facebook.com/marketplace/item/728620512675395/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Honda civic EX-L Sedan 4D,"$5,800","Reading, PA",170K miles,https://www.facebook.com/marketplace/item/2237099486621227/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Honda civic LX Coupe 2D,"$6,200","Hazleton, PA",64K miles,https://www.facebook.com/marketplace/item/319357997453540/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1997 Honda cr-v Sport Utility 4D,"$6,000","Philadelphia, PA",123K miles,https://www.facebook.com/marketplace/item/826672089500062/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Toyota camry SE Sedan 4D,"$6,900","Mt Vernon, NY",113K miles,https://www.facebook.com/marketplace/item/959490165660556/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Honda civic EX Sedan 4D,"$6,500","West New York, NJ",109K miles,https://www.facebook.com/marketplace/item/917845960070485/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Honda civic LX Sedan 4D,"$6,500","Elizabeth, NJ",132K miles,https://www.facebook.com/marketplace/item/6996529250469449/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda civic EX Sedan 4D,"$6,350","New Castle, DE",154K miles,https://www.facebook.com/marketplace/item/2382292838648344/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda cr-z EX Coupe 2D,"$5,999","Hightstown, NJ",166K miles,https://www.facebook.com/marketplace/item/458400413305395/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Infiniti g35 Base,"$3,800","Pennsauken, NJ",169K miles,https://www.facebook.com/marketplace/item/963712758791842/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda civic EX-L Sedan 4D,"$3,800","Bristol, CT",145K miles,https://www.facebook.com/marketplace/item/423651863571247/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1998 Honda civic EX Coupe 2D,"$1,500","Philadelphia, PA",100K miles,https://www.facebook.com/marketplace/item/763367015519603/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda civic,"$6,795","Levittown, PA",120K miles,https://www.facebook.com/marketplace/item/393123510219705/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Honda civic LX Sedan 4D,"$6,000","Newark, NJ",126K miles,https://www.facebook.com/marketplace/item/1169468950721486/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Cadillac deville DHS Sedan 4D,"$2,800","Bristol, CT",161K miles,https://www.facebook.com/marketplace/item/448046384258691/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Honda civic EX Sedan 4D,"$6,200","Philadelphia, PA",148K miles,https://www.facebook.com/marketplace/item/513669290999236/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2022 Honda civic Sport Hatchback 4D,"$5,000","Bridgeport, CT",55K miles,https://www.facebook.com/marketplace/item/976850257444721/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Honda civic LX Sedan 4D,"$4,950","Medford, NY",128K miles,https://www.facebook.com/marketplace/item/319288997684209/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Honda civic LX Sedan 4D,"$3,000","Newburgh, NY",175K miles,https://www.facebook.com/marketplace/item/1103775224181423/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda civic LX Sedan 4D,"$6,500","Caldwell, NJ",149K miles,https://www.facebook.com/marketplace/item/312949441611062/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic EX Sedan 4D,"$4,900","New York, NY",105K miles,https://www.facebook.com/marketplace/item/252569961210027/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic LX Sedan 4D,"$4,700","Newark, NJ",128K miles,https://www.facebook.com/marketplace/item/918983683042082/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic LX Sedan 4D,"$2,610","Reading, PA",177K miles,https://www.facebook.com/marketplace/item/909127530969442/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic LX Sedan 4D,"$5,500","Hasbrouck Heights, NJ",140K miles,https://www.facebook.com/marketplace/item/409089738632597/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Honda civic LX Sedan 4D,"$6,900","Bronx, NY",105K miles,https://www.facebook.com/marketplace/item/2396226403899990/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic LX Sedan 4D,"$4,900","Union City, NJ",147K miles,https://www.facebook.com/marketplace/item/350966097975702/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda fit,"$5,999","Paterson, NJ",148K miles,https://www.facebook.com/marketplace/item/758988636319795/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Honda accord EX Coupe 2D,"$5,499","Lakewood, NJ",109K miles,https://www.facebook.com/marketplace/item/435325622190590/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda civic EX Sedan 4D,"$7,000","Brooklyn, NY",150K miles,https://www.facebook.com/marketplace/item/287343037719147/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Honda civic LX Sedan 4D,"$6,500","Linden, NJ",137K miles,https://www.facebook.com/marketplace/item/969784348094890/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Honda civic EX Sedan 4D,"$6,800","Allentown, PA",126K miles,https://www.facebook.com/marketplace/item/481329874228538/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Honda civic DX Coupe 2D,"$3,800","Baltimore, MD",140K miles,https://www.facebook.com/marketplace/item/7430864523700316/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1999 Honda prelude Coupe 2D,"$3,500","Jamaica, NY",143K miles,https://www.facebook.com/marketplace/item/730101522353428/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Honda civic LX Sedan 4D,"$1,111","Somerset, NJ",102K miles,https://www.facebook.com/marketplace/item/1917176232046073/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Honda civic LX Sedan 4D,"$6,500","West Babylon, NY",166K miles,https://www.facebook.com/marketplace/item/1487684408446439/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Honda civic LX Sedan 4D,"$4,600","Long Beach, NY",160K miles,https://www.facebook.com/marketplace/item/422547817392910/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2003 Honda civic EX Sedan 4D,"$3,000","Richmond Hill, NY",168K miles,https://www.facebook.com/marketplace/item/934840901757487/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Honda accord LX Coupe 2D,"$1,620","Newburgh, NY",155K miles,https://www.facebook.com/marketplace/item/1621440265331722/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda civic EX Sedan 4D,"$6,700","Paterson, NJ",151K miles,https://www.facebook.com/marketplace/item/851128260178022/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2003 Honda civic EX Coupe 2D,"$3,500","Queens Village, NY",150K miles,https://www.facebook.com/marketplace/item/328306390035002/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2021 Honda civic Sport Sedan 4D,"$2,300","Newark, NJ",61K miles,https://www.facebook.com/marketplace/item/728578795930213/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic LX Sedan 4D,"$4,800","West New York, NJ",148K miles,https://www.facebook.com/marketplace/item/2761057130728850/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1999 Honda civic EX Sedan 4D,"$1,111","Jackson Heights, NY",155K miles,https://www.facebook.com/marketplace/item/1227832071522749/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic EX Sedan 4D,"$5,700","Paterson, NJ",142K miles,https://www.facebook.com/marketplace/item/788977273199694/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Honda civic EX Sedan 4D,"$5,000","Huntington Station, NY",138K miles,https://www.facebook.com/marketplace/item/443672701400734/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Honda civic EX Sedan 4D,"$1,600","Ridgewood, NY",180K miles,https://www.facebook.com/marketplace/item/420456544038214/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1998 Honda civic LX Sedan 4D,"$2,199","Paterson, NJ",161K miles,https://www.facebook.com/marketplace/item/906216767923268/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Honda civic EX Sedan 4D,"$5,950","Morristown, NJ",157K miles,https://www.facebook.com/marketplace/item/983441246732230/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Honda civic LX Coupe 2D,"$3,150","Stafford Springs, CT",168K miles,https://www.facebook.com/marketplace/item/284354461310565/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2000 Honda civic LX Sedan 4D,"$5,000","Union City, NJ",116K miles,https://www.facebook.com/marketplace/item/974766737422323/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Honda civic EX Sedan 4D,"$2,000","Howell, NJ",150K miles,https://www.facebook.com/marketplace/item/737139001958118/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda civic Hybrid Sedan 4D,"$5,000","Hempstead, NY",100K miles,https://www.facebook.com/marketplace/item/2796868030611909/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Honda civic DX Sedan 4D,"$4,800","Brooklyn, NY",101K miles,https://www.facebook.com/marketplace/item/3601306433457716/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Honda civic LX Sedan 4D,"$6,999","Trenton, NJ",N/A,https://www.facebook.com/marketplace/item/461009779687039/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda civic EX Coupe 2D,"$6,495","Levittown, PA",120K miles,https://www.facebook.com/marketplace/item/778937957040320/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Honda civic LX Coupe 2D,"$6,500","Iselin, NJ",137K miles,https://www.facebook.com/marketplace/item/705447038225643/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic LX Sedan 4D,"$3,250","Bronx, NY",147K miles,https://www.facebook.com/marketplace/item/1162920694838182/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Honda civic EX Sedan 4D,"$4,000","Farmingdale, NY",55K miles,https://www.facebook.com/marketplace/item/1073884180367260/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Honda civic EX Sedan 4D,"$4,300","Hightstown, NJ",130K miles,https://www.facebook.com/marketplace/item/1172517937489164/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Toyota prius I Hatchback 4D,"$4,495","Jersey City, NJ",N/A,https://www.facebook.com/marketplace/item/921469669776222/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2000 Honda civic VP Sedan 4D,"$5,900","Merrick, NY",65K miles,https://www.facebook.com/marketplace/item/423698340519039/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2002 Honda civic LX Sedan 4D,"$2,800","Bayonne, NJ",152K miles,https://www.facebook.com/marketplace/item/733102208900283/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Honda civic LX Sedan 4D,"$4,995","Paramus, NJ",113K miles,https://www.facebook.com/marketplace/item/464279366043780/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2002 Honda civic EX Sedan 4D,"$4,200","Flushing, NY",86K miles,https://www.facebook.com/marketplace/item/817967963516061/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Honda civic EX Sedan 4D,"$4,500","Lawrence, MA",N/A,https://www.facebook.com/marketplace/item/325103083941058/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Honda civic,"$1,900","Jamaica, NY",142K miles,https://www.facebook.com/marketplace/item/385298901014371/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Jeep grand cherokee,"$2,000","Jersey City, NJ",88K miles,https://www.facebook.com/marketplace/item/1453923702205173/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic DX Sedan 4D,"$5,500","Gardiner, NY",112K miles,https://www.facebook.com/marketplace/item/393592290140836/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda civic EX Sedan 4D,"$7,000","Paterson, NJ",135K miles,https://www.facebook.com/marketplace/item/329393256915088/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda civic EX Sedan 4D,"$6,000","Yonkers, NY",151K miles,https://www.facebook.com/marketplace/item/1842406449593946/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1998 Honda civic,"$1,800","Hellertown, PA",86K miles,https://www.facebook.com/marketplace/item/408540622094389/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Honda pilot EX Sport Utility 4D,"$3,500","Bayonne, NJ",154K miles,https://www.facebook.com/marketplace/item/485711103787861/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Honda accord DX Sedan 4D,"$3,200","Ozone Park, NY",167K miles,https://www.facebook.com/marketplace/item/1155080635523494/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda fit Hatchback 4D,"$4,500","Somerset, NJ",122K miles,https://www.facebook.com/marketplace/item/636022625388542/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda accord EX-L Coupe 2D,"$6,000","Bronx, NY",107K miles,https://www.facebook.com/marketplace/item/452380517447981/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2000 Honda prelude Coupe 2D,"$1,500","Brooklyn, NY",120K miles,https://www.facebook.com/marketplace/item/1106827990575253/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Honda civic LX Sedan 4D,"$3,800","Riverhead, NY",135K miles,https://www.facebook.com/marketplace/item/748370770812653/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Honda accord EX Coupe 2D,"$1,000","Brewster, NY",70K miles,https://www.facebook.com/marketplace/item/319705581149350/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Honda cr-v EX Sport Utility 4D,"$2,700","Wilmington, DE",155K miles,https://www.facebook.com/marketplace/item/447156201011787/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2003 Honda civic EX Sedan 4D,"$3,500","Vincentown, NJ",160K miles,https://www.facebook.com/marketplace/item/935128465289717/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Honda accord EX Coupe 2D,"$3,500","Clifton, NJ",127K miles,https://www.facebook.com/marketplace/item/465761219456293/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Honda accord EX Sedan 4D,"$3,900","Whitestone, NY",148K miles,https://www.facebook.com/marketplace/item/912454547235199/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Honda civic EX Sedan 4D,"$5,800","Dover, DE",133K miles,https://www.facebook.com/marketplace/item/1096800038084115/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Honda cr-v SE Sport Utility 4D,"$4,900","Corona, NY",144K miles,https://www.facebook.com/marketplace/item/808333147843007/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Honda civic LX Sedan 4D,"$1,250","Worcester, MA",119K miles,https://www.facebook.com/marketplace/item/444801398223938/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1997 Honda civic El Camino,"$4,500","Wakefield, RI",75K miles,https://www.facebook.com/marketplace/item/2728663450633626/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Acura tl Type-S Sedan 4D,"$6,500","Fresh Meadows, NY",143K miles,https://www.facebook.com/marketplace/item/961057592128416/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda civic,"$6,500","Paterson, NJ",150K miles,https://www.facebook.com/marketplace/item/421340250535058/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Ford mustang GT Deluxe Coupe 2D,"$6,800","Yonkers, NY",172K miles,https://www.facebook.com/marketplace/item/643979721227310/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Honda civic,"$5,800","Everett, MA",122K miles,https://www.facebook.com/marketplace/item/920282329849388/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda civic,"$6,500","Philadelphia, PA",110K miles,https://www.facebook.com/marketplace/item/442886891476080/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Acura tl Sedan 4D,"$6,000","Irvington, NJ",134K miles,https://www.facebook.com/marketplace/item/981960993578634/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Honda accord EX-L Coupe 2D,"$6,500","Wallington, NJ",124K miles,https://www.facebook.com/marketplace/item/1140134503684962/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Honda accord coupe,"$5,900","Fishkill, NY",138K miles,https://www.facebook.com/marketplace/item/331232869981540/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Toyota camry LE Sedan 4D,"$6,500","West Springfield, MA",119K miles,https://www.facebook.com/marketplace/item/3702792309965133/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda civic EX Sedan 4D,"$3,900","Southampton, PA",149K miles,https://www.facebook.com/marketplace/item/1110044920272638/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Honda civic lx 4dr sedan w/automatic,"$5,500","Trenton, NJ",94K miles,https://www.facebook.com/marketplace/item/1394269877979061/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Honda cr-v SE Sport Utility 4D,"$5,000","Elizabeth, NJ",112K miles,https://www.facebook.com/marketplace/item/939441594558971/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Infiniti g37xs,"$6,000","Brooklyn, NY",156K miles,https://www.facebook.com/marketplace/item/1483687852543658/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Toyota corolla S Sedan 4D,"$5,000","East Orange, NJ",138K miles,https://www.facebook.com/marketplace/item/899411302196095/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda accord EX-L Sedan 4D,"$4,999","Perth Amboy, NJ",164K miles,https://www.facebook.com/marketplace/item/925039289317639/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
